name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;360;0;429;3067;1182;3067;1090;0
header;97;191;97;233;1708;233;1708;191
A;604;60;604;63;607;63;607;60
A;892;262;892;288;914;288;914;262
B;743;670;743;684;764;684;764;670
B;888;954;888;981;908;981;908;954
A;469;1177;469;1179;470;1179;470;1177
C;880;1664;880;1693;901;1693;901;1664
B;616;1736;616;1752;640;1752;640;1736
D;878;2334;878;2363;902;2363;902;2334
B;582;2460;582;2475;604;2475;604;2460
B;801;2789;801;2804;824;2804;824;2789
B;964;2823;964;2838;987;2838;987;2823
A;544;2953;544;2953;544;2953;544;2953
