name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;905;0;905;3071;1070;3071;1047;0
header;104;157;104;203;1732;203;1732;157
B;1033;229;1033;246;1046;246;1046;229
B;989;264;989;281;1002;281;1002;264
B;1029;335;1029;351;1042;351;1042;335
A;912;361;912;365;916;365;916;361
B;1007;370;1007;387;1021;387;1021;370
B;1030;437;1030;457;1049;457;1049;437
D;910;439;910;458;924;458;924;439
B;1012;439;1012;457;1025;457;1025;439
B;929;441;929;457;942;457;942;441
A;1044;467;1044;493;1051;493;1051;467
A;968;468;968;471;972;471;972;468
D;903;474;903;491;917;491;917;474
B;1025;475;1025;493;1039;493;1039;475
A;922;476;922;492;926;492;926;476
A;931;476;931;493;935;493;935;476
A;968;476;968;493;972;493;972;476
C;922;510;922;527;935;527;935;510
B;1022;546;1022;563;1036;563;1036;546
C;1025;615;1025;634;1038;634;1038;615
B;1021;651;1021;669;1033;669;1033;651
B;1001;652;1001;669;1016;669;1016;652
C;920;678;920;704;936;704;936;678
C;901;686;901;703;915;703;915;686
B;941;687;941;704;954;704;954;687
C;1043;756;1043;774;1055;774;1055;756
B;955;757;955;775;968;775;968;757
B;973;757;973;775;985;775;985;757
A;911;784;911;787;915;787;915;784
B;901;862;901;879;913;879;913;862
A;910;895;910;914;915;914;915;895
B;1028;898;1028;915;1041;915;1041;898
B;942;933;942;985;956;985;956;933
B;900;959;900;986;919;986;919;959
B;924;969;924;985;937;985;937;969
B;1012;969;1012;986;1025;986;1025;969
B;1006;1075;1006;1091;1019;1091;1019;1075
A;1051;1075;1051;1091;1055;1091;1055;1075
D;905;1109;905;1127;918;1127;918;1109
B;923;1110;923;1127;936;1127;936;1110
A;1038;1137;1038;1141;1041;1141;1041;1137
B;914;1138;914;1163;928;1163;928;1138
B;1018;1145;1018;1162;1031;1162;1031;1145
A;1038;1146;1038;1162;1042;1162;1042;1146
B;1020;1180;1020;1197;1033;1197;1033;1180
A;915;1215;915;1232;920;1232;920;1215
A;953;1216;953;1233;957;1233;957;1216
A;958;1243;958;1268;965;1268;965;1243
A;949;1251;949;1268;953;1268;953;1251
A;1002;1278;1002;1282;1005;1282;1005;1278
D;910;1321;910;1339;924;1339;924;1321
B;929;1322;929;1338;942;1338;942;1322
C;913;1356;913;1373;926;1373;926;1356
D;991;1391;991;1410;1006;1410;1006;1391
C;977;1427;977;1445;991;1445;991;1427
D;929;1438;929;1449;936;1449;936;1438
D;919;1462;919;1479;932;1479;932;1462
A;943;1524;943;1549;949;1549;949;1524
B;954;1533;954;1550;968;1550;968;1533
B;1044;1533;1044;1550;1058;1550;1058;1533
A;1011;1569;1011;1585;1015;1585;1015;1569
D;1038;1603;1038;1621;1052;1621;1052;1603
B;927;1604;927;1621;941;1621;941;1604
B;957;1639;957;1657;971;1657;971;1639
B;963;1667;963;1691;975;1691;975;1667
A;953;1702;953;1727;964;1727;964;1702
A;911;1720;911;1726;916;1726;916;1720
A;1031;1736;1031;1761;1037;1761;1037;1736
D;1051;1738;1051;1761;1066;1761;1066;1738
B;938;1744;938;1761;951;1761;951;1744
A;971;1843;971;1868;976;1868;976;1843
A;1033;1922;1033;1939;1037;1939;1037;1922
A;942;1950;942;1973;949;1973;949;1950
A;1012;1950;1012;1974;1017;1974;1017;1950
A;984;1993;984;2009;988;2009;988;1993
B;930;2098;930;2116;944;2116;944;2098
B;1011;2160;1011;2186;1026;2186;1026;2160
A;924;2161;924;2164;927;2164;927;2161
A;1001;2161;1001;2164;1004;2164;1004;2161
A;952;2198;952;2198;952;2198;952;2198
C;934;2204;934;2221;947;2221;947;2204
C;922;2231;922;2259;941;2259;941;2231
B;1003;2346;1003;2363;1017;2363;1017;2346
B;964;2347;964;2364;978;2364;978;2347
D;1045;2416;1045;2433;1060;2433;1060;2416
B;937;2417;937;2434;951;2434;951;2417
B;987;2417;987;2434;1000;2434;1000;2417
A;965;2419;965;2434;969;2434;969;2419
A;956;2420;956;2433;960;2433;960;2420
A;987;2488;987;2505;991;2505;991;2488
A;978;2490;978;2505;982;2505;982;2490
D;905;2558;905;2577;919;2577;919;2558
A;968;2729;968;2753;974;2753;974;2729
A;997;2736;997;2753;1003;2753;1003;2736
A;1049;2736;1049;2752;1053;2752;1053;2736
B;979;2737;979;2753;992;2753;992;2737
A;959;2765;959;2767;963;2767;963;2765
A;958;2772;958;2790;965;2790;965;2772
