name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;370;0;301;3067;971;3067;948;0
header;111;190;111;225;1737;225;1737;190
A;914;258;914;286;935;286;935;258
B;387;339;387;354;408;354;408;339
A;781;388;781;413;796;413;796;388
A;884;870;884;872;886;872;886;870
A;882;924;882;960;899;960;899;924
A;713;933;713;934;716;934;716;933
A;701;934;701;934;702;934;702;934
B;919;1013;919;1040;942;1040;942;1013
A;882;1327;882;1343;905;1343;905;1327
C;922;1686;922;1714;942;1714;942;1686
A;466;1836;466;1836;466;1836;466;1836
D;927;2414;927;2443;950;2443;950;2414
A;740;2692;740;2698;746;2698;746;2692
D;341;2921;341;2937;364;2937;364;2921
