name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;434;0;289;3077;1078;3077;1032;0
header;270;133;270;168;1882;168;1882;133
B;880;202;880;225;901;225;901;202
D;946;385;946;403;963;403;963;385
C;587;423;587;449;611;449;611;423
A;792;430;792;449;800;449;800;430
B;799;659;799;683;820;683;820;659
B;513;753;513;771;531;771;531;753
B;826;1062;826;1118;865;1118;865;1062
A;394;1364;394;1366;398;1366;398;1364
A;410;1409;410;1411;412;1411;412;1409
A;941;1666;941;1678;948;1678;948;1666
B;951;1746;951;1764;965;1764;965;1746
